src,dst
100000192,300000192
100000193,300000193
100000194,300000194
100000195,300000195
100000196,300000196
100000197,300000197
100000198,300000198
100000199,300000199
100000200,300000200
100000201,300000201
100000202,300000202
100000203,300000203
100000204,300000204
100000205,300000205
100000206,300000206
100000207,300000207
100000208,300000208
100000209,300000209
100000210,300000210
100000211,300000211
100000212,300000212
100000213,300000213
100000214,300000214
100000215,300000215
100000216,300000216
100000217,300000217
100000218,300000218
100000219,300000219
100000220,300000220
100000221,300000221
100000222,300000222
100000223,300000223
100000224,300000224
100000225,300000225
100000226,300000226
100000227,300000227
100000228,300000228
100000229,300000229
100000230,300000230
100000231,300000231
100000232,300000232
100000233,300000233
100000234,300000234
100000235,300000235
100000236,300000236
100000237,300000237
100000238,300000238
100000239,300000239
100000240,300000240
100000241,300000241
100000242,300000242
100000243,300000243
100000244,300000244
100000245,300000245
100000246,300000246
100000247,300000247
100000248,300000248
100000249,300000249
100000250,300000250
100000251,300000251
100000252,300000252
100000253,300000253
100000254,300000254
100000255,300000255
100000256,300000256
100000257,300000257
100000258,300000258
100000259,300000259
100000260,300000260
100000261,300000261
100000262,300000262
100000263,300000263
100000264,300000264
100000265,300000265
100000266,300000266
100000267,300000267
100000268,300000268
100000269,300000269
100000270,300000270
100000271,300000271
100000272,300000272
100000273,300000273
100000274,300000274
100000275,300000275
100000276,300000276
100000277,300000277
100000278,300000278
100000279,300000279
100000280,300000280
100000281,300000281
100000282,300000282
100000283,300000283
100000284,300000284
100000285,300000285
100000286,300000286
100000287,300000287
100000288,300000288
100000289,300000289
100000290,300000290
100000291,300000291
100000292,300000292
100000293,300000293
100000294,300000294
100000295,300000295
100000296,300000296
100000297,300000297
100000298,300000298
100000299,300000299
100000300,300000300
100000301,300000301
100000302,300000302
100000303,300000303
100000304,300000304
100000305,300000305
100000306,300000306
100000307,300000307
100000308,300000308
100000309,300000309
100000310,300000310
100000311,300000311
100000312,300000312
100000313,300000313
100000314,300000314
100000315,300000315
100000316,300000316
100000317,300000317
100000318,300000318
100000319,300000319
100000320,300000320
100000321,300000321
100000322,300000322
100000323,300000323
100000324,300000324
100000325,300000325
100000326,300000326
100000327,300000327
100000328,300000328
100000329,300000329
100000330,300000330
100000331,300000331
100000332,300000332
100000333,300000333
100000334,300000334
100000335,300000335
100000336,300000336
100000337,300000337
100000338,300000338
100000339,300000339
100000340,300000340
100000341,300000341
100000342,300000342
100000343,300000343
100000344,300000344
100000345,300000345
100000346,300000346
100000347,300000347
100000348,300000348
100000349,300000349
100000350,300000350
100000351,300000351
100000352,300000352
100000353,300000353
100000354,300000354
100000355,300000355
100000356,300000356
100000357,300000357
100000358,300000358
100000359,300000359
100000360,300000360
100000361,300000361
100000362,300000362
100000363,300000363
100000364,300000364
100000365,300000365
100000366,300000366
100000367,300000367
100000368,300000368
100000369,300000369
100000370,300000370
100000371,300000371
100000372,300000372
100000373,300000373
100000374,300000374
100000375,300000375
100000376,300000376
100000377,300000377
100000378,300000378
100000379,300000379
100000380,300000380
100000381,300000381
100000382,300000382
100000383,300000383
100000384,300000384
100000385,300000385
100000386,300000386
100000387,300000387
100000388,300000388
100000389,300000389
100000390,300000390
100000391,300000391
100000392,300000392
100000393,300000393
100000394,300000394
100000395,300000395
100000396,300000396
100000397,300000397
100000398,300000398
100000399,300000399
100000400,300000400
100000401,300000401
100000402,300000402
100000403,300000403
100000404,300000404
100000405,300000405
100000406,300000406
100000407,300000407
100000408,300000408
100000409,300000409
100000410,300000410
100000411,300000411
100000412,300000412
100000413,300000413
100000414,300000414
100000415,300000415
100000416,300000416
100000417,300000417
100000418,300000418
100000419,300000419
100000420,300000420
100000421,300000421
100000422,300000422
100000423,300000423
100000424,300000424
100000425,300000425
100000426,300000426
100000427,300000427
100000428,300000428
100000429,300000429
100000430,300000430
100000431,300000431
100000432,300000432
100000433,300000433
100000434,300000434
100000435,300000435
100000436,300000436
100000437,300000437
100000438,300000438
100000439,300000439
100000440,300000440
100000441,300000441
100000442,300000442
100000443,300000443
100000444,300000444
100000445,300000445
100000446,300000446
100000447,300000447
100000448,300000448
100000449,300000449
100000450,300000450
100000451,300000451
100000452,300000452
100000453,300000453
100000454,300000454
100000455,300000455
100000456,300000456
100000457,300000457
100000458,300000458
100000459,300000459
100000460,300000460
100000461,300000461
100000462,300000462
100000463,300000463
100000464,300000464
100000465,300000465
100000466,300000466
100000467,300000467
100000468,300000468
100000469,300000469
100000470,300000470
100000471,300000471
100000472,300000472
100000473,300000473
100000474,300000474
100000475,300000475
100000476,300000476
100000477,300000477
100000478,300000478
100000479,300000479
100000480,300000480
100000481,300000481
100000482,300000482
100000483,300000483
100000484,300000484
100000485,300000485
100000486,300000486
100000487,300000487
100000488,300000488
100000489,300000489
100000490,300000490
100000491,300000491
100000492,300000492
100000493,300000493
100000494,300000494
100000495,300000495
100000496,300000496
100000497,300000497
100000498,300000498
100000499,300000499
100000500,300000500
100000501,300000501
100000502,300000502
100000503,300000503
100000504,300000504
100000505,300000505
100000506,300000506
100000507,300000507
100000508,300000508
100000509,300000509
100000510,300000510
100000511,300000511
100000512,300000512
100000513,300000513
100000514,300000514
100000515,300000515
100000516,300000516
100000517,300000517
100000518,300000518
100000519,300000519
100000520,300000520
100000521,300000521
100000522,300000522
100000523,300000523
100000524,300000524
100000525,300000525
100000526,300000526
100000527,300000527
100000528,300000528
100000529,300000529
100000530,300000530
100000531,300000531
100000532,300000532
100000533,300000533
100000534,300000534
100000535,300000535
100000536,300000536
100000537,300000537
100000538,300000538
100000539,300000539
100000540,300000540
100000541,300000541
100000542,300000542
100000543,300000543
100000544,300000544
100000545,300000545
100000546,300000546
100000547,300000547
100000548,300000548
100000549,300000549
100000550,300000550
100000551,300000551
100000552,300000552
100000553,300000553
100000554,300000554
100000555,300000555
100000556,300000556
100000557,300000557
100000558,300000558
100000559,300000559
100000560,300000560
100000561,300000561
100000562,300000562
100000563,300000563
100000564,300000564
100000565,300000565
100000566,300000566
100000567,300000567
100000568,300000568
100000569,300000569
100000570,300000570
100000571,300000571
100000572,300000572
100000573,300000573
100000574,300000574
100000575,300000575
100000576,300000576
100000577,300000577
100000578,300000578
100000579,300000579
100000580,300000580
100000581,300000581
100000582,300000582
100000583,300000583
100000584,300000584
100000585,300000585
100000586,300000586
100000587,300000587
100000588,300000588
100000589,300000589
100000590,300000590
100000591,300000591
100000592,300000592
100000593,300000593
100000594,300000594
100000595,300000595
100000596,300000596
100000597,300000597
100000598,300000598
100000599,300000599
100000600,300000600
100000601,300000601
100000602,300000602
100000603,300000603
100000604,300000604
100000605,300000605
100000606,300000606
100000607,300000607
100000608,300000608
100000609,300000609
100000610,300000610
100000611,300000611
100000612,300000612
100000613,300000613
100000614,300000614
100000615,300000615
100000616,300000616
100000617,300000617
100000618,300000618
100000619,300000619
100000620,300000620
100000621,300000621
100000622,300000622
100000623,300000623
100000624,300000624
100000625,300000625
100000626,300000626
100000627,300000627
100000628,300000628
100000629,300000629
100000630,300000630
100000631,300000631
100000632,300000632
100000633,300000633
100000634,300000634
100000635,300000635
100000636,300000636
100000637,300000637
100000638,300000638
100000639,300000639
100000640,300000640
100000641,300000641
100000642,300000642
100000643,300000643
100000644,300000644
100000645,300000645
100000646,300000646
100000647,300000647
100000648,300000648
100000649,300000649
100000650,300000650
100000651,300000651
100000652,300000652
100000653,300000653
100000654,300000654
100000655,300000655
100000656,300000656
100000657,300000657
100000658,300000658
100000659,300000659
100000660,300000660
100000661,300000661
100000662,300000662
100000663,300000663
100000664,300000664
100000665,300000665
100000666,300000666
100000667,300000667
100000668,300000668
100000669,300000669
100000670,300000670
100000671,300000671
100000672,300000672
100000673,300000673
100000674,300000674
100000675,300000675
100000676,300000676
100000677,300000677
100000678,300000678
100000679,300000679
100000680,300000680
100000681,300000681
100000682,300000682
100000683,300000683
100000684,300000684
100000685,300000685
100000686,300000686
100000687,300000687
100000688,300000688
100000689,300000689
100000690,300000690
100000691,300000691
100000692,300000692
100000693,300000693
100000694,300000694
100000695,300000695
100000696,300000696
100000697,300000697
100000698,300000698
100000699,300000699
100000700,300000700
100000701,300000701
100000702,300000702
100000703,300000703
100000704,300000704
100000705,300000705
100000706,300000706
100000707,300000707
100000708,300000708
100000709,300000709
100000710,300000710
100000711,300000711
100000712,300000712
100000713,300000713
100000714,300000714
100000715,300000715
100000716,300000716
100000717,300000717
100000718,300000718
100000719,300000719
100000720,300000720
100000721,300000721
100000722,300000722
100000723,300000723
100000724,300000724
100000725,300000725
100000726,300000726
100000727,300000727
100000728,300000728
100000729,300000729
100000730,300000730
100000731,300000731
100000732,300000732
100000733,300000733
100000734,300000734
100000735,300000735
100000736,300000736
100000737,300000737
100000738,300000738
100000739,300000739
100000740,300000740
100000741,300000741
100000742,300000742
100000743,300000743
100000744,300000744
100000745,300000745
100000746,300000746
100000747,300000747
100000748,300000748
100000749,300000749
100000750,300000750
100000751,300000751
100000752,300000752
100000753,300000753
100000754,300000754
100000755,300000755
100000756,300000756
100000757,300000757
100000758,300000758
100000759,300000759
100000760,300000760
100000761,300000761
100000762,300000762
100000763,300000763
100000764,300000764
100000765,300000765
100000766,300000766
100000767,300000767
100000768,300000768
100000769,300000769
100000770,300000770
100000771,300000771
100000772,300000772
100000773,300000773
100000774,300000774
100000775,300000775
100000776,300000776
100000777,300000777
100000778,300000778
100000779,300000779
100000780,300000780
100000781,300000781
100000782,300000782
100000783,300000783
100000784,300000784
100000785,300000785
100000786,300000786
100000787,300000787
100000788,300000788
100000789,300000789
100000790,300000790
100000791,300000791
100000792,300000792
100000793,300000793
100000794,300000794
100000795,300000795
100000796,300000796
100000797,300000797
100000798,300000798
100000799,300000799
100000800,300000800
100000801,300000801
100000802,300000802
100000803,300000803
100000804,300000804
100000805,300000805
100000806,300000806
100000807,300000807
100000808,300000808
100000809,300000809
100000810,300000810
100000811,300000811
100000812,300000812
100000813,300000813
100000814,300000814
100000815,300000815
100000816,300000816
100000817,300000817
100000818,300000818
100000819,300000819
100000820,300000820
100000821,300000821
100000822,300000822
100000823,300000823
100000824,300000824
100000825,300000825
100000826,300000826
100000827,300000827
100000828,300000828
100000829,300000829
100000830,300000830
100000831,300000831
100000832,300000832
100000833,300000833
100000834,300000834
100000835,300000835
100000836,300000836
100000837,300000837
100000838,300000838
100000839,300000839
100000840,300000840
100000841,300000841
100000842,300000842
100000843,300000843
100000844,300000844
100000845,300000845
100000846,300000846
100000847,300000847
100000848,300000848
100000849,300000849
100000850,300000850
100000851,300000851
100000852,300000852
100000853,300000853
100000854,300000854
100000855,300000855
100000856,300000856
100000857,300000857
100000858,300000858
100000859,300000859
100000860,300000860
100000861,300000861
100000862,300000862
100000863,300000863
100000864,300000864
100000865,300000865
100000866,300000866
100000867,300000867
100000868,300000868
100000869,300000869
100000870,300000870
100000871,300000871
100000872,300000872
100000873,300000873
100000874,300000874
100000875,300000875
100000876,300000876
100000877,300000877
100000878,300000878
100000879,300000879
100000880,300000880
100000881,300000881
100000882,300000882
100000883,300000883
100000884,300000884
100000885,300000885
100000886,300000886
100000887,300000887
100000888,300000888
100000889,300000889
100000890,300000890
100000891,300000891
100000892,300000892
100000893,300000893
100000894,300000894
100000895,300000895
100000896,300000896
100000897,300000897
100000898,300000898
100000899,300000899
100000900,300000900
100000901,300000901
100000902,300000902
100000903,300000903
100000904,300000904
100000905,300000905
100000906,300000906
100000907,300000907
100000908,300000908
100000909,300000909
100000910,300000910
100000911,300000911
100000912,300000912
100000913,300000913
100000914,300000914
100000915,300000915
100000916,300000916
100000917,300000917
100000918,300000918
100000919,300000919
100000920,300000920
100000921,300000921
100000922,300000922
100000923,300000923
100000924,300000924
100000925,300000925
100000926,300000926
100000927,300000927
100000928,300000928
100000929,300000929
100000930,300000930
100000931,300000931
100000932,300000932
100000933,300000933
100000934,300000934
100000935,300000935
100000936,300000936
100000937,300000937
100000938,300000938
100000939,300000939
100000940,300000940
100000941,300000941
100000942,300000942
100000943,300000943
100000944,300000944
100000945,300000945
100000946,300000946
100000947,300000947
100000948,300000948
100000949,300000949
100000950,300000950
100000951,300000951
100000952,300000952
100000953,300000953
100000954,300000954
100000955,300000955
100000956,300000956
100000957,300000957
100000958,300000958
100000959,300000959
100000960,300000960
100000961,300000961
100000962,300000962
100000963,300000963
100000964,300000964
100000965,300000965
100000966,300000966
100000967,300000967
100000968,300000968
100000969,300000969
100000970,300000970
100000971,300000971
100000972,300000972
100000973,300000973
100000974,300000974
100000975,300000975
100000976,300000976
100000977,300000977
100000978,300000978
100000979,300000979
100000980,300000980
100000981,300000981
100000982,300000982
100000983,300000983
100000984,300000984
100000985,300000985
100000986,300000986
100000987,300000987
100000988,300000988
100000989,300000989
100000990,300000990
100000991,300000991
100000992,300000992
100000993,300000993
100000994,300000994
100000995,300000995
100000996,300000996
100000997,300000997
100000998,300000998
100000999,300000999
100001000,300001000
