src,dst
300000143,200000143
300000144,200000144
300000145,200000145
300000146,200000146
300000147,200000147
300000148,200000148
300000149,200000149
300000150,200000150
300000151,200000151
300000152,200000152
300000153,200000153
300000154,200000154
300000155,200000155
300000156,200000156
300000157,200000157
300000158,200000158
300000159,200000159
300000160,200000160
300000161,200000161
300000162,200000162
300000163,200000163
300000164,200000164
300000165,200000165
300000166,200000166
300000167,200000167
300000168,200000168
300000169,200000169
300000170,200000170
300000171,200000171
300000172,200000172
300000173,200000173
300000174,200000174
300000175,200000175
300000176,200000176
300000177,200000177
300000178,200000178
300000179,200000179
300000180,200000180
300000181,200000181
300000182,200000182
300000183,200000183
300000184,200000184
300000185,200000185
300000186,200000186
300000187,200000187
300000188,200000188
300000189,200000189
300000190,200000190
300000191,200000191
300000192,200000192
300000193,200000193
300000194,200000194
300000195,200000195
300000196,200000196
300000197,200000197
300000198,200000198
300000199,200000199
300000200,200000200
300000201,200000201
300000202,200000202
300000203,200000203
300000204,200000204
300000205,200000205
300000206,200000206
300000207,200000207
300000208,200000208
300000209,200000209
300000210,200000210
300000211,200000211
300000212,200000212
300000213,200000213
300000214,200000214
300000215,200000215
300000216,200000216
300000217,200000217
300000218,200000218
300000219,200000219
300000220,200000220
300000221,200000221
300000222,200000222
300000223,200000223
300000224,200000224
300000225,200000225
300000226,200000226
300000227,200000227
300000228,200000228
300000229,200000229
300000230,200000230
300000231,200000231
300000232,200000232
300000233,200000233
300000234,200000234
300000235,200000235
300000236,200000236
300000237,200000237
300000238,200000238
300000239,200000239
300000240,200000240
300000241,200000241
300000242,200000242
300000243,200000243
300000244,200000244
300000245,200000245
300000246,200000246
300000247,200000247
300000248,200000248
300000249,200000249
300000250,200000250
300000251,200000251
300000252,200000252
300000253,200000253
300000254,200000254
300000255,200000255
300000256,200000256
300000257,200000257
300000258,200000258
300000259,200000259
300000260,200000260
300000261,200000261
300000262,200000262
300000263,200000263
300000264,200000264
300000265,200000265
300000266,200000266
300000267,200000267
300000268,200000268
300000269,200000269
300000270,200000270
300000271,200000271
300000272,200000272
300000273,200000273
300000274,200000274
300000275,200000275
300000276,200000276
300000277,200000277
300000278,200000278
300000279,200000279
300000280,200000280
300000281,200000281
300000282,200000282
300000283,200000283
300000284,200000284
300000285,200000285
300000286,200000286
300000287,200000287
300000288,200000288
300000289,200000289
300000290,200000290
300000291,200000291
300000292,200000292
300000293,200000293
300000294,200000294
300000295,200000295
300000296,200000296
300000297,200000297
300000298,200000298
300000299,200000299
300000300,200000300
300000301,200000301
300000302,200000302
300000303,200000303
300000304,200000304
300000305,200000305
300000306,200000306
300000307,200000307
300000308,200000308
300000309,200000309
300000310,200000310
300000311,200000311
300000312,200000312
300000313,200000313
300000314,200000314
300000315,200000315
300000316,200000316
300000317,200000317
300000318,200000318
300000319,200000319
300000320,200000320
300000321,200000321
300000322,200000322
300000323,200000323
300000324,200000324
300000325,200000325
300000326,200000326
300000327,200000327
300000328,200000328
300000329,200000329
300000330,200000330
300000331,200000331
300000332,200000332
300000333,200000333
300000334,200000334
300000335,200000335
300000336,200000336
300000337,200000337
300000338,200000338
300000339,200000339
300000340,200000340
300000341,200000341
300000342,200000342
300000343,200000343
300000344,200000344
300000345,200000345
300000346,200000346
300000347,200000347
300000348,200000348
300000349,200000349
300000350,200000350
300000351,200000351
300000352,200000352
300000353,200000353
300000354,200000354
300000355,200000355
300000356,200000356
300000357,200000357
300000358,200000358
300000359,200000359
300000360,200000360
300000361,200000361
300000362,200000362
300000363,200000363
300000364,200000364
300000365,200000365
300000366,200000366
300000367,200000367
300000368,200000368
300000369,200000369
300000370,200000370
300000371,200000371
300000372,200000372
300000373,200000373
300000374,200000374
300000375,200000375
300000376,200000376
300000377,200000377
300000378,200000378
300000379,200000379
300000380,200000380
300000381,200000381
300000382,200000382
300000383,200000383
300000384,200000384
300000385,200000385
300000386,200000386
300000387,200000387
300000388,200000388
300000389,200000389
300000390,200000390
300000391,200000391
300000392,200000392
300000393,200000393
300000394,200000394
300000395,200000395
300000396,200000396
300000397,200000397
300000398,200000398
300000399,200000399
300000400,200000400
300000401,200000401
300000402,200000402
300000403,200000403
300000404,200000404
300000405,200000405
300000406,200000406
300000407,200000407
300000408,200000408
300000409,200000409
300000410,200000410
300000411,200000411
300000412,200000412
300000413,200000413
300000414,200000414
300000415,200000415
300000416,200000416
300000417,200000417
300000418,200000418
300000419,200000419
300000420,200000420
300000421,200000421
300000422,200000422
300000423,200000423
300000424,200000424
300000425,200000425
300000426,200000426
300000427,200000427
300000428,200000428
300000429,200000429
300000430,200000430
300000431,200000431
300000432,200000432
300000433,200000433
300000434,200000434
300000435,200000435
300000436,200000436
300000437,200000437
300000438,200000438
300000439,200000439
300000440,200000440
300000441,200000441
300000442,200000442
300000443,200000443
300000444,200000444
300000445,200000445
300000446,200000446
300000447,200000447
300000448,200000448
300000449,200000449
300000450,200000450
300000451,200000451
300000452,200000452
300000453,200000453
300000454,200000454
300000455,200000455
300000456,200000456
300000457,200000457
300000458,200000458
300000459,200000459
300000460,200000460
300000461,200000461
300000462,200000462
300000463,200000463
300000464,200000464
300000465,200000465
300000466,200000466
300000467,200000467
300000468,200000468
300000469,200000469
300000470,200000470
300000471,200000471
300000472,200000472
300000473,200000473
300000474,200000474
300000475,200000475
300000476,200000476
300000477,200000477
300000478,200000478
300000479,200000479
300000480,200000480
300000481,200000481
300000482,200000482
300000483,200000483
300000484,200000484
300000485,200000485
300000486,200000486
300000487,200000487
300000488,200000488
300000489,200000489
300000490,200000490
300000491,200000491
300000492,200000492
300000493,200000493
300000494,200000494
300000495,200000495
300000496,200000496
300000497,200000497
300000498,200000498
300000499,200000499
300000500,200000500
300000501,200000501
300000502,200000502
300000503,200000503
300000504,200000504
300000505,200000505
300000506,200000506
300000507,200000507
300000508,200000508
300000509,200000509
300000510,200000510
300000511,200000511
300000512,200000512
300000513,200000513
300000514,200000514
300000515,200000515
300000516,200000516
300000517,200000517
300000518,200000518
300000519,200000519
300000520,200000520
300000521,200000521
300000522,200000522
300000523,200000523
300000524,200000524
300000525,200000525
300000526,200000526
300000527,200000527
300000528,200000528
300000529,200000529
300000530,200000530
300000531,200000531
300000532,200000532
300000533,200000533
300000534,200000534
300000535,200000535
300000536,200000536
300000537,200000537
300000538,200000538
300000539,200000539
300000540,200000540
300000541,200000541
300000542,200000542
300000543,200000543
300000544,200000544
300000545,200000545
300000546,200000546
300000547,200000547
300000548,200000548
300000549,200000549
300000550,200000550
300000551,200000551
300000552,200000552
300000553,200000553
300000554,200000554
300000555,200000555
300000556,200000556
300000557,200000557
300000558,200000558
300000559,200000559
300000560,200000560
300000561,200000561
300000562,200000562
300000563,200000563
300000564,200000564
300000565,200000565
300000566,200000566
300000567,200000567
300000568,200000568
300000569,200000569
300000570,200000570
300000571,200000571
300000572,200000572
300000573,200000573
300000574,200000574
300000575,200000575
300000576,200000576
300000577,200000577
300000578,200000578
300000579,200000579
300000580,200000580
300000581,200000581
300000582,200000582
300000583,200000583
300000584,200000584
300000585,200000585
300000586,200000586
300000587,200000587
300000588,200000588
300000589,200000589
300000590,200000590
300000591,200000591
300000592,200000592
300000593,200000593
300000594,200000594
300000595,200000595
300000596,200000596
300000597,200000597
300000598,200000598
300000599,200000599
300000600,200000600
300000601,200000601
300000602,200000602
300000603,200000603
300000604,200000604
300000605,200000605
300000606,200000606
300000607,200000607
300000608,200000608
300000609,200000609
300000610,200000610
300000611,200000611
300000612,200000612
300000613,200000613
300000614,200000614
300000615,200000615
300000616,200000616
300000617,200000617
300000618,200000618
300000619,200000619
300000620,200000620
300000621,200000621
300000622,200000622
300000623,200000623
300000624,200000624
300000625,200000625
300000626,200000626
300000627,200000627
300000628,200000628
300000629,200000629
300000630,200000630
300000631,200000631
300000632,200000632
300000633,200000633
300000634,200000634
300000635,200000635
300000636,200000636
300000637,200000637
300000638,200000638
300000639,200000639
300000640,200000640
300000641,200000641
300000642,200000642
300000643,200000643
300000644,200000644
300000645,200000645
300000646,200000646
300000647,200000647
300000648,200000648
300000649,200000649
300000650,200000650
300000651,200000651
300000652,200000652
300000653,200000653
300000654,200000654
300000655,200000655
300000656,200000656
300000657,200000657
300000658,200000658
300000659,200000659
300000660,200000660
300000661,200000661
300000662,200000662
300000663,200000663
300000664,200000664
300000665,200000665
300000666,200000666
300000667,200000667
300000668,200000668
300000669,200000669
300000670,200000670
300000671,200000671
300000672,200000672
300000673,200000673
300000674,200000674
300000675,200000675
300000676,200000676
300000677,200000677
300000678,200000678
300000679,200000679
300000680,200000680
300000681,200000681
300000682,200000682
300000683,200000683
300000684,200000684
300000685,200000685
300000686,200000686
300000687,200000687
300000688,200000688
300000689,200000689
300000690,200000690
300000691,200000691
300000692,200000692
300000693,200000693
300000694,200000694
300000695,200000695
300000696,200000696
300000697,200000697
300000698,200000698
300000699,200000699
300000700,200000700
300000701,200000701
300000702,200000702
300000703,200000703
300000704,200000704
300000705,200000705
300000706,200000706
300000707,200000707
300000708,200000708
300000709,200000709
300000710,200000710
300000711,200000711
300000712,200000712
300000713,200000713
300000714,200000714
300000715,200000715
300000716,200000716
300000717,200000717
300000718,200000718
300000719,200000719
300000720,200000720
300000721,200000721
300000722,200000722
300000723,200000723
300000724,200000724
300000725,200000725
300000726,200000726
300000727,200000727
300000728,200000728
300000729,200000729
300000730,200000730
300000731,200000731
300000732,200000732
300000733,200000733
300000734,200000734
300000735,200000735
300000736,200000736
300000737,200000737
300000738,200000738
300000739,200000739
300000740,200000740
300000741,200000741
300000742,200000742
300000743,200000743
300000744,200000744
300000745,200000745
300000746,200000746
300000747,200000747
300000748,200000748
300000749,200000749
300000750,200000750
300000751,200000751
300000752,200000752
300000753,200000753
300000754,200000754
300000755,200000755
300000756,200000756
300000757,200000757
300000758,200000758
300000759,200000759
300000760,200000760
300000761,200000761
300000762,200000762
300000763,200000763
300000764,200000764
300000765,200000765
300000766,200000766
300000767,200000767
300000768,200000768
300000769,200000769
300000770,200000770
300000771,200000771
300000772,200000772
300000773,200000773
300000774,200000774
300000775,200000775
300000776,200000776
300000777,200000777
300000778,200000778
300000779,200000779
300000780,200000780
300000781,200000781
300000782,200000782
300000783,200000783
300000784,200000784
300000785,200000785
300000786,200000786
300000787,200000787
300000788,200000788
300000789,200000789
300000790,200000790
300000791,200000791
300000792,200000792
300000793,200000793
300000794,200000794
300000795,200000795
300000796,200000796
300000797,200000797
300000798,200000798
300000799,200000799
300000800,200000800
300000801,200000801
300000802,200000802
300000803,200000803
300000804,200000804
300000805,200000805
300000806,200000806
300000807,200000807
300000808,200000808
300000809,200000809
300000810,200000810
300000811,200000811
300000812,200000812
300000813,200000813
300000814,200000814
300000815,200000815
300000816,200000816
300000817,200000817
300000818,200000818
300000819,200000819
300000820,200000820
300000821,200000821
300000822,200000822
300000823,200000823
300000824,200000824
300000825,200000825
300000826,200000826
300000827,200000827
300000828,200000828
300000829,200000829
300000830,200000830
300000831,200000831
300000832,200000832
300000833,200000833
300000834,200000834
300000835,200000835
300000836,200000836
300000837,200000837
300000838,200000838
300000839,200000839
300000840,200000840
300000841,200000841
300000842,200000842
300000843,200000843
300000844,200000844
300000845,200000845
300000846,200000846
300000847,200000847
300000848,200000848
300000849,200000849
300000850,200000850
300000851,200000851
300000852,200000852
300000853,200000853
300000854,200000854
300000855,200000855
300000856,200000856
300000857,200000857
300000858,200000858
300000859,200000859
300000860,200000860
300000861,200000861
300000862,200000862
300000863,200000863
300000864,200000864
300000865,200000865
300000866,200000866
300000867,200000867
300000868,200000868
300000869,200000869
300000870,200000870
300000871,200000871
300000872,200000872
300000873,200000873
300000874,200000874
300000875,200000875
300000876,200000876
300000877,200000877
300000878,200000878
300000879,200000879
300000880,200000880
300000881,200000881
300000882,200000882
300000883,200000883
300000884,200000884
300000885,200000885
300000886,200000886
300000887,200000887
300000888,200000888
300000889,200000889
300000890,200000890
300000891,200000891
300000892,200000892
300000893,200000893
300000894,200000894
300000895,200000895
300000896,200000896
300000897,200000897
300000898,200000898
300000899,200000899
300000900,200000900
300000901,200000901
300000902,200000902
300000903,200000903
300000904,200000904
300000905,200000905
300000906,200000906
300000907,200000907
300000908,200000908
300000909,200000909
300000910,200000910
300000911,200000911
300000912,200000912
300000913,200000913
300000914,200000914
300000915,200000915
300000916,200000916
300000917,200000917
300000918,200000918
300000919,200000919
300000920,200000920
300000921,200000921
300000922,200000922
300000923,200000923
300000924,200000924
300000925,200000925
300000926,200000926
300000927,200000927
300000928,200000928
300000929,200000929
300000930,200000930
300000931,200000931
300000932,200000932
300000933,200000933
300000934,200000934
300000935,200000935
300000936,200000936
300000937,200000937
300000938,200000938
300000939,200000939
300000940,200000940
300000941,200000941
300000942,200000942
300000943,200000943
300000944,200000944
300000945,200000945
300000946,200000946
300000947,200000947
300000948,200000948
300000949,200000949
300000950,200000950
300000951,200000951
300000952,200000952
300000953,200000953
300000954,200000954
300000955,200000955
300000956,200000956
300000957,200000957
300000958,200000958
300000959,200000959
300000960,200000960
300000961,200000961
300000962,200000962
300000963,200000963
300000964,200000964
300000965,200000965
300000966,200000966
300000967,200000967
300000968,200000968
300000969,200000969
300000970,200000970
300000971,200000971
300000972,200000972
300000973,200000973
300000974,200000974
300000975,200000975
300000976,200000976
300000977,200000977
300000978,200000978
300000979,200000979
300000980,200000980
300000981,200000981
300000982,200000982
300000983,200000983
300000984,200000984
300000985,200000985
300000986,200000986
300000987,200000987
300000988,200000988
300000989,200000989
300000990,200000990
300000991,200000991
300000992,200000992
300000993,200000993
300000994,200000994
300000995,200000995
300000996,200000996
300000997,200000997
300000998,200000998
300000999,200000999
300001000,200001000
